2420,Exenteración de órbita,20,
2430,Plastia de órbita (Inserción de prótesis orbitaria); incluye reinserción de prótesis,10,
2431,Plastia de órbita con reconstrucción de fondos de saco con injertos,10,
2432,Reconstrucción piso,10,
2433,Reducción fractura,9,
2501,Extracción cuerpo extraño endocular,13,
2510,Enucleación con injerto dermograso,10,
2511,Enucleación con implante,8,
2530,Inserción secundaria de prótesis (con formación de fondos de saco conjuntivales),9,
2540,Corrección estrabismo horizontal o vertical,8,
2541,Corrección estrabismo mixto (horizontal con componente vertical),10,
2542,Acortamiento tendón cantal medial (telecanto),6,
2601,Evacuación de hifema,7,
2602,Extracción cuerpo extraño de córnea profundo,4,
2603,Paracentesis de cámara anterior,6,
2604,Queratotomía radial miópica o astigmática,20,
2610,Cauterización de córnea ( termo o crío aplicación),4,
2611,Queratectomía,6,
2612,Resección tumor córnea,8,
2613,Tatuaje de la córnea,4,
2620,Sutura córnea superficial,6,
2621,Sutura córnea perforante,8,
2622,Queratoplastia penetrante,21,
2623,Queratoplastia penetrante (retiro puntos),3,
2624,Queratoplastia superficial o lamelar,13,
2625,Reparación herida corneoesclera con hernia uveal o faquectomía,13,
2626,Queratofaquia,21,
2627,Queratomileusis,20,
2628,Queratoplastia penetrante más cirugía combinada de catarata antiglaucomatosa o lente intraocular,22,
2629,Implante de prótesis corneana (queratoprótesis),21,
2640,Escleroqueratoplastia,20,
2641,Escleroplastia,8,
2642,Resección tumor de la esclerótica,8,
2643,Sutura de esclerótica,8,
2644,Sutura corneoesclera,8,
2701,Iridectomía,8,
2702,Iridodiálisis anterior,7,
2703,Iridodiálisis posterior,7,
2704,Iridotasis,7,
2706,Resección tumor cuerpo ciliar,9,
2707,Resección tumor iris,8,
2720,Coreoplastia,8,
2721,Fijación iris,8,
2722,Iridoplastia,8,
2723,Iridotomía por fotocoagulación,7,
2730,Ciclodiatermia,8,
2731,Sinequiotomía,6,
2732,Ciclocrioterapia,8,
2801,Ciclodiálisis,7,
2802,Goniotomía,9,
2804,Trabeculectomía (esclerectomía subescleral),10,
2805,Trabeculotomía,9,
2806,Fotocoagulación del ángulo camerular (Trabeculoplastia),7,
2810,Retinopexias; incluye bucle escleral total o parcial,13,
2811,Retinopexia por crio o diatermia,10,
2812,Fotocoagulación intraquirúrgica de retina con laser,13,
2813,Retinopexia; incluye bucle escleral total o parcial y gases,20,
2814,Retinopexia intraquirúrgica con laser; incluye bucle escleral total o parcial,21,
2901,Extracción catarata por facoemulsificación más lente intraocular,21,
2902,Inclusión secundaria de lente intraocular suturado,20,
2903,Extracción intracapsular o extracapsular de cristalino (excepto por facoemulsificación),10,
2904,Extracción de cristalino por facoemulsificación,13,
2905,Extracción catarata más lente intraocular,20,
2906,Inclusión secundaria de lente intraocular,12,
2907,Capsulotomía,10,
2908,Extracción catarata más lente intraocular suturado,21,
2910,Vitrectomía,20,
2911,Vitrectomía con o sin inserción de silicón o gases y endolaser,23,
2912,Vitrectomía más retinopexia,21,
2913,Vitrectomía con inserción de silicón y/o gases,22,
3101,Drenaje absceso de Bezold,5,
3102,Extracción cuerpo extraño conducto auditivo externo con incisión,3,
3110,Resección apéndice pre auricular,3,
3111,Resección fístula pre auricular,7,
3112,Resección quiste pabellón auricular,5,
3113,Resección tumor benigno conducto auditivo externo,6,
3114,Resección tumor maligno conducto auditivo externo; incluye reconstrucción de la cavidad operatoria,13,
3120,Corrección agenesia conducto auditivo externo,13,
3121,Suturas heridas de pabellón auricular; incluye Cartílago,4,
3122,Estenosis secundaria a cirugía,11,
3201,Miringocentesis con colocación de válvula o diábolo,6,
3202,Miringotomía,3,
3210,Miringoplastia,12,
3211,Miringoplastia con reemplazo de cadena ósea,20,
3220,Estapedectomía,21,
3230,Injerto o anastomosis de nervio facial,22,
3231,Descompresión nervio facial (2a y  3a porción),20,
3232,Mastoidectomía radical,13,
3233,Mastoidectomía simple (ático antromastoidectomía),12,
3234,Mastoidectomía radical modificada,20,
3240,Resección glomus yugularis (quemodectoma),21,
3301,Laberintectomía; incluye diatermia crioterapia electrocoagulación ultrasonido y vestibulotomía para tratamiento del vértigo (vía abierta),22,
3302,Laberintotomía (derivación saco endolinfático),22,
3310,Cirugía del conducto auditivo interno; incluye neurectomía del nervio vestibular resección neurinoma del acústico,22,
3311,Prótesis: cóclea artificial o implantes coclares,23,
3401,Cirugía del escleroma nasal; incluye resección de masas tumorales permeabilización de luz nasal tratamiento quirúrgico de las secuelas,10,
3402,Resección pólipo gigante naso antrocoanal de Killian,12,
3403,Resección tumor benigno de cavum (vía retrofaríngea transpalatina o transnasal); incluye fibroma nasofaríngeo,20,
3404,Resección tumor benigno de nariz; incluye polipectomía nasal extracción rinolito,5,
3405,Resección tumor maligno de cavum (vía retrofaríngea o transpalatina),20,
3406,Cirugía de Eyries,12,
3410,Cierre perforación septal; incluye injerto,12,
3411,Drenaje absceso o hematoma tabique nasal,3,
3412,Septoplastia; incluye extirpación reposición cartílago y hueso del séptum,10,
3420,Electrocoagulación nervio vidiano y/o extirpación por microcirugía,12,
3421,Turbinoplastia,7,
3423,Turbinectomía,6,
3430,Septorrinoplastia (para función respiratoria no estética),12,
3431,Sutura herida de nariz; incluye cartílago y/o mucosa nasal,5,
3440,Reducción fractura cerrada huesos propios,4,
3441,Reducción fractura abierta huesos propios,5,
3450,Cirugía para tratamiento de epistaxis; incluye ligadura carótida externa ligadura etmoidales ligadura maxilar interna,12,
3451,Corrección atresia coanas,12,
3452,Antrotomía intranasal,6,
3453,Dermoplastia para epistaxis,12,
3454,Corrección fístula oroantral; incluye fístula gingivonasal,7,
3460,Frontotomía radical,8,
3461,Operación de Lynch; incluye mucocele frontal,10,
3462,Maxilo etmoidectomía,11,
3463,Operación de Cadwell Luc (sinusotomía maxilar),8,
3464,Cirugía endoscópica transnasal,20,
3465,Microcirugía de la fosa pterigomaxilar,21,
3466,Esfenoidotomía,10,
3467,Etmoidectomía externa,7,
3468,Etmoidectomía intranasal,9,
3469,Maxilectomía superior,12,
3501,Laringotomía (Laringofisura); incluye para extracción de cuerpo extraño,9,
3502,Traqueostomía,12,
3510,Resección lesión laringe; incluye popilomatosis laringea,10,
3511,Resección lesión tráquea,10,
3512,Decorticación de las cuerdas vocales,10,
3530,Laringuectomía total,20,
3531,Laringofaringuectomía,21,
3540,Anastomosis laringo tráqueal término terminal,12,
3541,Aplicación molde laríngeo,7,
3542,Aritenoídopexia,10,
3543,Extracción molde laríngeo,5,
3544,Laringoplastia,12,
3545,Laringorrafia,10,
3550,Laringuectomía parcial; incluye hemilaringuectomía frontal frontolateral horizontal o cordectomía,12,
3570,Reconstrucción plástica de la tráquea,12,
3580,Cierre de fístula tráqueal,8,
3581,Traqueorrafia,8,
3582,Dilatación de la laringe (sesión),3,
3583,Dilatación de la tráquea (sesión),3,
3584,Inyección intracordal de teflón o similar,12,
3585,Sección de adherencia de laringe (sinequiotomía anterior),9,
3586,Sección de membrana congénita de laringe,10,
3601,Amigdalectomía,7,
3602,Adenoamigdalectomía,8,
3603,Adenoidectomía,6,
3630,Control hemorragia post amigdalectomía,6,
3631,Extracción cuerpo extraño amígdalas,3,
3632,Operación de monobloque,12,
3640,Drenaje absceso faríngeo,3,
3641,Drenaje absceso laterofaríngeo (vía externa),5,
3642,Resección divertículo faringoesofágico,13,
3643,Resección fístula faríngea,10,
3644,Resección amígdala lingual; incluye electrofulguración,7,
3645,Resección tumor benigno de faringe,10,
3646,Resección tumor maligno de faringe,12,
3660,Cierre fístula branquial,10,
3661,Corrección de estenosis nasofaríngea,10,
3670,Dilatación faringe (sesión),3,
3671,Extirpación de bandas faríngeas; incluye electro fulguración membrana congénita,6,
3672,Extracción cuerpo extraño enclavado en faringe (por vía externa),9,
4101,Drenaje absceso tiroideo,4,
4102,Exploración cuello (cuando no se practica otra intervención específica),10,
4110,Tiroidectomía sub total; incluye lobectomía tiroidea total o parcial,11,
4111,Tiroidectomía sub total y vaciamiento radical de cuello,13,
4112,Tiroidectomía total,12,
4113,Tiroidectomía total y vaciamiento radical de cuello,13,
4114,Vaciamiento unilateral de cuello,11,
4115,Vaciamiento bilateral de cuello,13,
4116,Vaciamiento suprahiodeo de cuello,10,
4120,Resección conducto tirogloso,9,
4121,Resección fístula tiroglosa,9,
4122,Resección quiste tirogloso,9,
4130,Paratiroidectomía parcial o total,13,
5101,Exploración vaso periférico (de grueso calibre),8,
5102,Trombectomía vaso periférico (de grueso calibre),10,
5103,Angioplastia periférica,12,
5104,Trombolisis periférica,5,
5110,Endarterectomía de vasos periféricos (de grueso calibre); incluye resección de la íntima tromboendarterectomía con: parche de injerto sintético o venoso,12,
5120,Arteriectomía periférica (de grueso calibre),9,
5121,Venectomía periférica (de grueso calibre),8,
5130,Fleboextracción y/o ligadura múltiples,9,
5131,Ligadura sub aponeurótica sin injerto cutáneo (Linton),10,
5132,Ligadura sub aponeurótica con injerto cutáneo,11,
5140,Aneurismectomía periférica,13,
5141,Escisión de fístula arteriovenosa periférica,13,
5160,Reconstrucción de vaso periférico,13,
5170,Anastomosis venosa (vaso de grueso calibre); incluye anastomosis directa anastomosis término  terminal,12,
5172,Angiorrafia de vasos periféricos (de grueso calibre),10,
5201,Extirpación de higroma quístico de cuello,12,
5202,Extirpación de linfangioma de cuello,12,
5210,Vaciamiento linfático abdomino inguinal,13,
5211,Vaciamiento linfático inguino ilíaco,13,
5212,Vaciamiento linfático cuello,13,
5213,Vaciamiento linfático axilar,13,
5220,Anastomosis de vasos linfáticos (de grueso calibre),10,
5221,Linfangioplastia (vaso de grueso calibre),10,
5222,Linfangiorrafia (vaso de grueso calibre),10,
5223,Transplante de linfáticos autógenos,12,
5224,Derivación linfovenosa,12,
5230,Cierre de fístula del conducto torácico,12,
5231,Ligadura (obliteración) en el área ilíaca,12,
5232,Ligadura del conducto torácico,12,
5301,Exploración quirúrgica vasos sanguíneos cabeza y cuello,9,
5302,Trombectomía de vasos sanguíneos de cabeza y cuello,12,
5310,Endarterectomía en la cabeza cuello o base del encéfalo; incluye extracción del trombo o arterioesclerótico resección de la íntima,13,
5320,Aneurismectomía vasos de la cabeza cuello o base del encéfalo,20,
5321,Fistulectomía arteriovenosa de la cabeza cuello o base del encéfalo; incluye endoaneurismorrafia extirpación (simple) ligadura completa parcial o cuádruple sutura término terminal (arterial),13,
5340,Reconstrucción de arteria de la cabeza del cuello o de la base del encéfalo (por medio de injerto) Por: Homoinjerto artificial autógeno de vena,13,
5350,Ligadura de vasos del cuello (de grueso calibre),13,
5401,Exploración y/o trombectomía de vaso sanguíneo intraabdominal,13,
5410,Endarterectomía intraabdominal; incluye cierre simple resección de la íntima con: extracción de trombo o de material arteriosclerótico parche de injerto venoso,13,
5420,Aneurismectomía de aorta intraabdominal; incluye resección con injerto en parche,22,
5421,Aneurismectomía intraabdominal (excepto aorta); incluye aneurisma hipogástrico extirpación  fístula arteriovenosa (pélvica) resección o colocación de injerto en parche sutura,20,
5440,Reconstrucción de arteria intraabdominal por medio de injerto; incluye derivaciones aorto femoral y aorto ilíaca con homoinjerto o injerto sintético simple o en Y,22,
5441,Derivación aorto poplítea,22,
5442,Derivación aorto renal por injerto en Y o de aorta a las dos arterias renales,22,
5443,Anastomosis de aorta intraabdominal; incluye anastomosis arterial directa arterioplastia por injerto en parche sin endarterectomía asociada (estenosis renal),12,
5444,Anastomosis venosa intraabdominal,21,
5501,Exploración y/o trombectomía,12,
5510,Endarterectomía intratorácica; incluye tromboendarterectomía (aorta),12,
5520,Aneurisma vaso intratorácico; incluye aorta ascendente con circulación extracorpórea escisión del aneurisma extirpación de fístula reemplazo con injerto (teflón) resección con injerto (parche),23,
5521,Aneurisma de vaso intratorácico; incluye aorta descendente sin circulación extracorpórea,22,
5530,Reparación y/o anastomosis de la aorta torácica o de arteria pulmonar; incluye ampliación de la luz de la aorta anastomosis de la arteria pulmonar derecha con aorta ascendente y pulmonar izquierda (Potts   Smith) subclavia pulmonar (Blalock Taussing) cayado aórtico doble coartación(congénita o adquirida) escisión o implantación de injerto  (hematoma disecante) ,22,
5531,Sección y sutura de conducto arterioso persistente,22,
5532,Ligadura de conducto arterioso persistente,21,
5540,Reconstrucción de arteria intratorácica por medio de injerto; incluye cayado de la aorta injerto: de derivación de reemplazo sintético (dracrón nylon); tronco braquiocefálico por: homoinjerto arterial injerto autógeno de vena (safena) injerto sintétetico.,22,
5550,Implantación Clamp Michel Sombrilla (para prevenir embolia Pulmonar),13,
5551,Trombólisis mediante cateterismo,12,
5601,Extracción cuerpo extraño intracardíaco,23,
5602,Extracción cuerpo extraño intrapericárdico,13,
5603,Ventana Pericárdica,13,
5610,Extirpación de quiste pericárdico,22,
5611,Extirpación de tumor del miocardio,23,
5612,Extirpación de tumor del pericardio,22,
5613,Pericardiectomía,22,
5614,Resección de aneurisma ventricular,23,
5620,Valvulotomías y/o valvuloplastias,23,
5622,Cambios valvulares con aplicación de prótesis,23,
5650,Atrioseptoplastias sin aplicación de prótesis,23,
5651,Atrioseptoplastias con aplicación de prótesis,23,
5652,Ventrículo septoplastias sin aplicación de prótesis,23,
5653,Ventrículo septoplastias con aplicación de prótesis,23,
5654,Corrección total cardiopatías congénitas complejas,23,
5670,Cardiorrafia,12,
5680,Bypass coronario (aorto coronario con vena safena),23,
5681,Endarterectomía coronaria (tromboendarterectomía),23,
5682,Bypass coronario con mamaria interna,23,
5701,Implantación de marcapaso con electrodo epicárdico,12,
5702,Colocación y manejo de balón intraórtico,12,
5704,Ligadura de fístula arterio venosa coronaria,22,
5705,Implantación de desfibrilador,13,
5706,Cirugía para arritmias cardíacas: Crio-ablación intracavitaria Operación de mase para fibrilación auricular Resección subendocárdica Resección haces anómalos del sistema de conducción,23,
5710,Trasplante de corazón,23,
5711,Cardiectomía (donante),23,
6101,Toracostomía simple (con o sin resección de costilla); incluye liberación adherencias,9,
6102,Toracostomía con drenaje cerrado,4,
6103,Toracostomía con drenaje abierto,6,
6105,Costocondrectomía,9,
6106,Resección de costilla (una o más),9,
6107,Toracoplastia con resección costal,13,
6110,Mediastinotomía para drenaje de mediastino extracción cuerpo extraño mediastinal o resección tumor del mediastino,12,
6111,Timectomía,20,
6120,Pleurectomía; incluye decorticación pulmonar y/o resección de bulas,20,
6201,Exploración de bronquio por toracostomía; incluye extracción de cuerpo extraño,12,
6210,Resección tumor de bronquio por toracostomía,13,
6220,Broncoplastia,21,
6221,Broncorrafia,13,
6222,Cierre de broncostomía,13,
6223,Cierre de fístula bronquial; incluye fístula broncocutánea fístula broncopleural,13,
6310,Lobectomía segmentaria,13,
6311,Lobectomía total,20,
6312,Lobectomía parcial (resección en cuña),11,
6313,Neumectomía simple,20,
6314,Neumectomía radical,22,
6320,Neumorrafia,10,
6321,Sección intratorácica nervio frénico,7,
6322,Extracción cuerpo extraño en pulmón,10,
6330,Trasplante pulmón uni o bilateral o con corazón,23,
6331,Neumectomía uni o bilateral (donante),23,
6401,Esófagotomía; incluye drenaje absceso de esófago,8,
6402,Esófagostomía; incluye cervical fistulización (externa),9,
6403,Extracción cuerpo extraño de esófago (vía abierta),13,
6410,Diverticulectomía de esófago,13,
6411,Resección tumor de esófago (vía abierta),21,
6420,Esofagectomía; incluye parcial total,22,
6421,Esófagogastrectomía,22,
6430,Anastomosis intratorácicas en esófago; incluye intrapleural retroesternal esófago colostomía esófago enterostomía esófago Esofagotomía esófago gastrostomía esófago ileostomía esófago yeyunostomía esófago duodenostomía,22,
6431,Corrección atresia esófago,23,
6440,Anastomosis supra torácica en esófago; incluye esófago gastrostomía supra esternal interposición de: asa yeyunal colon,22,
6450,Cierre de fístula traqueoesofágica,13,
6451,Esofagoplastia con ascenso de estómago (esófago gastroplastia),13,
6452,Esófagorrafia por toracotomía,13,
6453,Esofagoplastia con inserción de tubo de silicón a través de esófago (paliativa),12,
6460,Ligadura transtorácica de várices esofágicas,21,
6461,Operación de Heller para la acalasia,13,
7101,Cierre evisceración,9,
7102,Herniorrafia inguinal (excepto recidiva),7,
7103,Herniorrafia inguinal por recidiva,8,
7104,Herniorrafia femoral o crural (excepto recidiva),7,
7105,Herniorrafia femoral o crural por recidiva,9,
7106,Eventrorrafia; incluye malla de Marles,9,
7107,Herniorrafia epigástrica (excepto recidiva);incluye herniorrafia de Spiegel,5,
7108,Herniorrafia epigástrica por recidiva,6,
7109,Herniorrafia umbilical; incluye Recidiva,6,
7110,Herniorrafia isquiática,7,
7111,Herniorrafia isquiorrectal,7,
7112,Herniorrafia lumbar,7,
7113,Herniorrafia obturadora,7,
7114,Herniorrafia diafragmática por vía abdominal o torácica,13,
7120,Drenaje absceso de pared abdominal,3,
7121,Laparotomía exploradora,8,
7122,Extirpación tumor benigno pared abdominal,3,
7140,Drenaje absceso intraperitoneal; incluye epiplóico (omental) de fosa ilíaca periesplénico perigástrico,8,
7141,Drenaje absceso retroperitoneal,8,
7142,Drenaje peritonitis generalizada,9,
7143,Drenaje absceso subfrénico o subdiafragmático (cualquier vía),9,
7144,Lavado peritoneal postquirúrgico,7,
7160,Corrección onfalocele,12,
7161,Resección lesión del epiplón o mesenterio; incluye benigna maligna,9,
7162,Resección tumor retroperitoneal,13,
7163,Corrección gastros chisis,12,
7164,Colocación de malla,13,
7180,Operación de Noble modificada,11,
7190,Sección adherencias peritoneales,9,
7201,Drenaje abierto de absceso hepático,8,
7210,Resección quiste hidatídico,12,
7211,Resección tumor hígado,13,
7212,Hepatectomía segmentaria,13,
7230,Hepatorrafia simple,9,
7231,Hepatorrafia múltiple; incluye debridamiento y hemostasis,10,
7232,Ligadura selectiva arteria hepática,9,
7240,Trasplante de hígado,23,
7241,Hepatectomía total (donante),23,
7250,Anastomosis de vías biliares,21,
7251,Esfinteroplastia,20,
7252,Reexploración de vías biliares; incluye colangiografía,20,
7253,Reconstrucción de vías biliares,22,
7254,Derivación bilio digestiva,22,
7260,Colecistostomía; incluye extracción de los cálculos,8,
7270,Colecistectomía,10,
7271,Exploración de vías biliares (Tubo en T),11,
7272,Resección tumor vías biliares,21,
7301,Drenaje absceso páncreas,9,
7310,Pancreatectomía distal,12,
7311,Pancreatoduodenectomía,21,
7312,Pancreatectomía subtotal (operación de Child),20,
7313,Resección lesión de páncreas; incluye   fistulectomía pancreatolitotomía,13,
7320,Anastomosis del páncreas; incluye cistoduodenostomía cistogastrostomía cistoyeyunostomía,13,
7321,Pancreatoyeyunostomía lateral (operación de Puestow),13,
7330,Marsupialización quiste del páncreas,8,
7340,Trasplante de páncreas,23,
7341,Pancreatectomía (donante),23,
7401,Adrenalectomía (suprarrenalectomía); incluye parcial o total,13,
7402,Resección tumor (feocromocitoma) glándula suprarrenal,13,
7403,Toma de injerto para tratamiento parquinsonismo,13,
7501,Esplenectomía,9,
7510,Esplenorrafia,9,
