1408,Gangliolisis con radiofrecuencia,20,0
1409,Gangliolisis con fenolizacin,20,0
1501,Simpatectoma o gangliectoma simptica incluye cervical torcica lumbar,12,0
1502,Gangliectoma esfenopalatina,20,0
1503,Bloqueos simpticos por regiones,12,0
1601,Exploracin plejo cervical lumbar o sacro,20,0
1610,Descompresin de tronco,13,0
1611,Reconstruccin de plejo con neurorrafias,21,0
1612,Reconstruccin de plejo con injerto de nervio,22,0
1613,Reconstruccin de plejo con neurotizaciones,12,0
1614,Reseccin de banda cervical,12,0
1620,Reseccin tumor plejo,20,0
2101,Drenaje glndula lagrimal; incluye saco lagrimal,3,0
2102,Extraccin cuerpo extrao glndula lagrimal; Incluye saco lagrimal,6,0
2110,Dacriocistectoma,7,0
2111,Reseccin de glndula lagrimal,7,0
2112,Reseccin tumor glndula lagrimal,7,0
2120,Conjuntivodacriocistorrinostoma,10,0
2121,Dacriocistorrinostoma,11,0
2130,Plastia de canalculos lagrimales,8,0
2140,Remocin clculos canalculos lagrimales,3,0
2141,Entropin punto lagrimal,3,0
2142,Ectropin punto lagrimal,3,0
2143,Oclusin puntos lagrimales,3,0
2210,Cauterizacin chalazin,3,0
2211,Drenaje reseccin chalazin,5,0
2220,Fulguracin prpado,3,0
2221,Reseccin tumor benigno prpado,5,0
2222,Reseccin tumor maligno prpado,8,0
2223,Tarsectoma,4,0
2224,Reseccin tumor maligno prpado con reconstruccin total,11,0
2230,Blefarorrafia,4,0
2231,Tarsorrafia,4,0
2232,Fijacin supratarsal para formar pliegue prpado superior,5,0
2240,Correccin ectropin,7,0
2241,Correccin entropin,7,0
2242,Correccin entropin con exceso de laxitud horizontal,8,0
2243,Correccin entropin recurrencia,8,0
2244,Entropin por infeccin con ectropin punto lagrimal,8,0
2245,Injerto cartlago tarsal,7,0
2246,Injerto prpado (correccin ectropin o entropin),8,0
2247,Blefaroplastia,10,0
2248,Tarsoplastia,7,0
2250,Electrlisis o electrofulguracin de pestaas por distriquiasis o triquiasis,4,0
2260,Cantoplastia,4,0
2261,Cantorrafia,4,0
2262,Cantotoma,3,0
2263,Correccin epicanto,6,0
2264,Correccin epicanto con cuatro colgajos (Mustarde),8,0
2265,Correccin telecanto y blefarofimosis por disrrupcin orbital,10,0
2266,Correccin telecanto blefarofimosis y epicanto (congnita),11,0
2270,Correccin ptosis palpebral (reseccin externa o interna del msculo elevador),11,0
2271,Correccin ptosis palpebral (procedimiento de Fassanella y Servat),8,0
2272,Correccin ptosis palpebral deslizamiento msculo frontal,9,0
2273,Correccin ptosis palpebral con injerto fascia lata,9,0
2301,Peritoma total,4,0
2302,Reseccin pterigin,6,0
2303,Reseccin pterigin con injerto de conjuntiva,8,0
2304,Reseccin pterigin reproducido,8,0
2305,Reseccin quiste o tumor conjuntival,6,0
2306,Reseccin quiste o tumor conjuntival con injerto de mucosa,7,0
2310,Sutura de la conjuntiva,4,0
2311,Injerto de la conjuntiva; incluye transplante y plastia,7,0
2312,Correccin simblfaron,7,0
2313,Fotocoagulacin de conjuntiva por laser,7,0
2401,Descompresin de rbita (excepto va techo rbita),10,0
2402,Drenaje absceso de rbita,4,0
2403,Extraccin cuerpo extrao de rbita,10,0
2410,Reseccin tumor rbita,11,0
2420,Exenteracin de rbita,20,0
2430,Plastia de rbita (Insercin de prtesis orbitaria); incluye reinsercin de prtesis,10,0
2431,Plastia de rbita con reconstruccin de fondos de saco con injertos,10,0
2432,Reconstruccin piso,10,0
2433,Reduccin fractura,9,0
2501,Extraccin cuerpo extrao endocular,13,0
2510,Enucleacin con injerto dermograso,10,0
2511,Enucleacin con implante,8,0
2530,Insercin secundaria de prtesis (con formacin de fondos de saco conjuntivales),9,0
2540,Correccin estrabismo horizontal o vertical,8,0
2541,Correccin estrabismo mixto (horizontal con componente vertical),10,0
2542,Acortamiento tendn cantal medial (telecanto),6,0
2601,Evacuacin de hifema,7,0
2602,Extraccin cuerpo extrao de crnea profundo,4,0
2603,Paracentesis de cmara anterior,6,0
2604,Queratotoma radial mipica o astigmtica,20,0
2610,Cauterizacin de crnea ( termo o cro aplicacin),4,0
2611,Queratectoma,6,0
2612,Reseccin tumor crnea,8,0
2613,Tatuaje de la crnea,4,0
2620,Sutura crnea superficial,6,0
2621,Sutura crnea perforante,8,0
2622,Queratoplastia penetrante,21,0
2623,Queratoplastia penetrante (retiro puntos),3,0
2624,Queratoplastia superficial o lamelar,13,0
2625,Reparacin herida corneoesclera con hernia uveal o faquectoma,13,0
2626,Queratofaquia,21,0
2627,Queratomileusis,20,0
2628,Queratoplastia penetrante ms ciruga combinada de catarata antiglaucomatosa o lente intraocular,22,0
2629,Implante de prtesis corneana (queratoprtesis),21,0
2640,Escleroqueratoplastia,20,0
2641,Escleroplastia,8,0
2642,Reseccin tumor de la esclertica,8,0
2643,Sutura de esclertica,8,0
2644,Sutura corneoesclera,8,0
2701,Iridectoma,8,0
2702,Iridodilisis anterior,7,0
2703,Iridodilisis posterior,7,0
2704,Iridotasis,7,0
2706,Reseccin tumor cuerpo ciliar,9,0
2707,Reseccin tumor iris,8,0
2720,Coreoplastia,8,0
2721,Fijacin iris,8,0
2722,Iridoplastia,8,0
2723,Iridotoma por fotocoagulacin,7,0
2730,Ciclodiatermia,8,0
2731,Sinequiotoma,6,0
2732,Ciclocrioterapia,8,0
2801,Ciclodilisis,7,0
2802,Goniotoma,9,0
2804,Trabeculectoma (esclerectoma subescleral),10,0
2805,Trabeculotoma,9,0
2806,Fotocoagulacin del ngulo camerular (Trabeculoplastia),7,0
2810,Retinopexias; incluye bucle escleral total o parcial,13,0
2811,Retinopexia por crio o diatermia,10,0
2812,Fotocoagulacin intraquirrgica de retina con laser,13,0
2813,Retinopexia; incluye bucle escleral total o parcial y gases,20,0
2814,Retinopexia intraquirrgica con laser; incluye bucle escleral total o parcial,21,0
2901,Extraccin catarata por facoemulsificacin ms lente intraocular,21,0
2902,Inclusin secundaria de lente intraocular suturado,20,0
2903,Extraccin intracapsular o extracapsular de cristalino (excepto por facoemulsificacin),10,0
2904,Extraccin de cristalino por facoemulsificacin,13,0
2905,Extraccin catarata ms lente intraocular,20,0
2906,Inclusin secundaria de lente intraocular,12,0
2907,Capsulotoma,10,0
2908,Extraccin catarata ms lente intraocular suturado,21,0
2910,Vitrectoma,20,0
2911,Vitrectoma con o sin insercin de silicn o gases y endolaser,23,0
2912,Vitrectoma ms retinopexia,21,0
2913,Vitrectoma con insercin de silicn y/o gases,22,0
3101,Drenaje absceso de Bezold,5,0
3102,Extraccin cuerpo extrao conducto auditivo externo con incisin,3,0
3110,Reseccin apndice pre auricular,3,0
3111,Reseccin fstula pre auricular,7,0
3112,Reseccin quiste pabelln auricular,5,0
3113,Reseccin tumor benigno conducto auditivo externo,6,0
3114,Reseccin tumor maligno conducto auditivo externo; incluye reconstruccin de la cavidad operatoria,13,0
3120,Correccin agenesia conducto auditivo externo,13,0
3121,Suturas heridas de pabelln auricular; incluye Cartlago,4,0
3122,Estenosis secundaria a ciruga,11,0
3201,Miringocentesis con colocacin de vlvula o dibolo,6,0
3202,Miringotoma,3,0
3210,Miringoplastia,12,0
3211,Miringoplastia con reemplazo de cadena sea,20,0
3220,Estapedectoma,21,0
3230,Injerto o anastomosis de nervio facial,22,0
3231,Descompresin nervio facial (2a y  3a porcin),20,0
3232,Mastoidectoma radical,13,0
3233,Mastoidectoma simple (tico antromastoidectoma),12,0
3234,Mastoidectoma radical modificada,20,0
3240,Reseccin glomus yugularis (quemodectoma),21,0
3301,Laberintectoma; incluye diatermia crioterapia electrocoagulacin ultrasonido y vestibulotoma para tratamiento del vrtigo (va abierta),22,0
3302,Laberintotoma (derivacin saco endolinftico),22,0
3310,Ciruga del conducto auditivo interno; incluye neurectoma del nervio vestibular reseccin neurinoma del acstico,22,0
3311,Prtesis: cclea artificial o implantes coclares,23,0
3401,Ciruga del escleroma nasal; incluye reseccin de masas tumorales permeabilizacin de luz nasal tratamiento quirrgico de las secuelas,10,0
3402,Reseccin plipo gigante naso antrocoanal de Killian,12,0
3403,Reseccin tumor benigno de cavum (va retrofarngea transpalatina o transnasal); incluye fibroma nasofarngeo,20,0
3404,Reseccin tumor benigno de nariz; incluye polipectoma nasal extraccin rinolito,5,0
3405,Reseccin tumor maligno de cavum (va retrofarngea o transpalatina),20,0
3406,Ciruga de Eyries,12,0
3410,Cierre perforacin septal; incluye injerto,12,0
3411,Drenaje absceso o hematoma tabique nasal,3,0
3412,Septoplastia; incluye extirpacin reposicin cartlago y hueso del sptum,10,0
3420,Electrocoagulacin nervio vidiano y/o extirpacin por microciruga,12,0
3421,Turbinoplastia,7,0
3423,Turbinectoma,6,0
3430,Septorrinoplastia (para funcin respiratoria no esttica),12,0
3431,Sutura herida de nariz; incluye cartlago y/o mucosa nasal,5,0
3440,Reduccin fractura cerrada huesos propios,4,0
3441,Reduccin fractura abierta huesos propios,5,0
3450,Ciruga para tratamiento de epistaxis; incluye ligadura cartida externa ligadura etmoidales ligadura maxilar interna,12,0
3451,Correccin atresia coanas,12,0
3452,Antrotoma intranasal,6,0
3453,Dermoplastia para epistaxis,12,0
3454,Correccin fstula oroantral; incluye fstula gingivonasal,7,0
3460,Frontotoma radical,8,0
3461,Operacin de Lynch; incluye mucocele frontal,10,0
3462,Maxilo etmoidectoma,11,0
3463,Operacin de Cadwell Luc (sinusotoma maxilar),8,0
3464,Ciruga endoscpica transnasal,20,0
3465,Microciruga de la fosa pterigomaxilar,21,0
3466,Esfenoidotoma,10,0
3467,Etmoidectoma externa,7,0
3468,Etmoidectoma intranasal,9,0
3469,Maxilectoma superior,12,0
3501,Laringotoma (Laringofisura); incluye para extraccin de cuerpo extrao,9,0
3502,Traqueostoma,12,0
3510,Reseccin lesin laringe; incluye popilomatosis laringea,10,0
3511,Reseccin lesin trquea,10,0
3512,Decorticacin de las cuerdas vocales,10,0
3530,Laringuectoma total,20,0
3531,Laringofaringuectoma,21,0
3540,Anastomosis laringo trqueal trmino terminal,12,0
3541,Aplicacin molde larngeo,7,0
3542,Aritenodopexia,10,0
3543,Extraccin molde larngeo,5,0
3544,Laringoplastia,12,0
3545,Laringorrafia,10,0
3550,Laringuectoma parcial; incluye hemilaringuectoma frontal frontolateral horizontal o cordectoma,12,0
3570,Reconstruccin plstica de la trquea,12,0
3580,Cierre de fstula trqueal,8,0
3581,Traqueorrafia,8,0
3582,Dilatacin de la laringe (sesin),3,0
3583,Dilatacin de la trquea (sesin),3,0
3584,Inyeccin intracordal de tefln o similar,12,0
3585,Seccin de adherencia de laringe (sinequiotoma anterior),9,0
3586,Seccin de membrana congnita de laringe,10,0
3601,Amigdalectoma,7,0
3602,Adenoamigdalectoma,8,0
3603,Adenoidectoma,6,0
3630,Control hemorragia post amigdalectoma,6,0
3631,Extraccin cuerpo extrao amgdalas,3,0
3632,Operacin de monobloque,12,0
3640,Drenaje absceso farngeo,3,0
3641,Drenaje absceso laterofarngeo (va externa),5,0
3642,Reseccin divertculo faringoesofgico,13,0
3643,Reseccin fstula farngea,10,0
3644,Reseccin amgdala lingual; incluye electrofulguracin,7,0
3645,Reseccin tumor benigno de faringe,10,0
3646,Reseccin tumor maligno de faringe,12,0
3660,Cierre fstula branquial,10,0
3661,Correccin de estenosis nasofarngea,10,0
3670,Dilatacin faringe (sesin),3,0
3671,Extirpacin de bandas farngeas; incluye electro fulguracin membrana congnita,6,0
3672,Extraccin cuerpo extrao enclavado en faringe (por va externa),9,0
4101,Drenaje absceso tiroideo,4,0
4102,Exploracin cuello (cuando no se practica otra intervencin especfica),10,0
4110,Tiroidectoma sub total; incluye lobectoma tiroidea total o parcial,11,0
4111,Tiroidectoma sub total y vaciamiento radical de cuello,13,0
4112,Tiroidectoma total,12,0
4113,Tiroidectoma total y vaciamiento radical de cuello,13,0
4114,Vaciamiento unilateral de cuello,11,0
4115,Vaciamiento bilateral de cuello,13,0
4116,Vaciamiento suprahiodeo de cuello,10,0
4120,Reseccin conducto tirogloso,9,0
4121,Reseccin fstula tiroglosa,9,0
4122,Reseccin quiste tirogloso,9,0
4130,Paratiroidectoma parcial o total,13,0
5101,Exploracin vaso perifrico (de grueso calibre),8,0
5102,Trombectoma vaso perifrico (de grueso calibre),10,0
5103,Angioplastia perifrica,12,0
5104,Trombolisis perifrica,5,0
5110,Endarterectoma de vasos perifricos (de grueso calibre); incluye reseccin de la ntima tromboendarterectoma con: parche de injerto sinttico o venoso,12,0
5120,Arteriectoma perifrica (de grueso calibre),9,0
5121,Venectoma perifrica (de grueso calibre),8,0
5130,Fleboextraccin y/o ligadura mltiples,9,0
5131,Ligadura sub aponeurtica sin injerto cutneo (Linton),10,0
5132,Ligadura sub aponeurtica con injerto cutneo,11,0
5140,Aneurismectoma perifrica,13,0
5141,Escisin de fstula arteriovenosa perifrica,13,0
5160,Reconstruccin de vaso perifrico,13,0
5170,Anastomosis venosa (vaso de grueso calibre); incluye anastomosis directa anastomosis trmino  terminal,12,0
5172,Angiorrafia de vasos perifricos (de grueso calibre),10,0
5201,Extirpacin de higroma qustico de cuello,12,0
5202,Extirpacin de linfangioma de cuello,12,0
5210,Vaciamiento linftico abdomino inguinal,13,0
5211,Vaciamiento linftico inguino ilaco,13,0
5212,Vaciamiento linftico cuello,13,0
5213,Vaciamiento linftico axilar,13,0
5220,Anastomosis de vasos linfticos (de grueso calibre),10,0
5221,Linfangioplastia (vaso de grueso calibre),10,0
5222,Linfangiorrafia (vaso de grueso calibre),10,0
5223,Transplante de linfticos autgenos,12,0
5224,Derivacin linfovenosa,12,0
5230,Cierre de fstula del conducto torcico,12,0
5231,Ligadura (obliteracin) en el rea ilaca,12,0
5232,Ligadura del conducto torcico,12,0
5301,Exploracin quirrgica vasos sanguneos cabeza y cuello,9,0
5302,Trombectoma de vasos sanguneos de cabeza y cuello,12,0
5310,Endarterectoma en la cabeza cuello o base del encfalo; incluye extraccin del trombo o arterioesclertico reseccin de la ntima,13,0
5320,Aneurismectoma vasos de la cabeza cuello o base del encfalo,20,0
5321,Fistulectoma arteriovenosa de la cabeza cuello o base del encfalo; incluye endoaneurismorrafia extirpacin (simple) ligadura completa parcial o cudruple sutura trmino terminal (arterial),13,0
5340,Reconstruccin de arteria de la cabeza del cuello o de la base del encfalo (por medio de injerto) Por: Homoinjerto artificial autgeno de vena,13,0
5350,Ligadura de vasos del cuello (de grueso calibre),13,0
5401,Exploracin y/o trombectoma de vaso sanguneo intraabdominal,13,0
5410,Endarterectoma intraabdominal; incluye cierre simple reseccin de la ntima con: extraccin de trombo o de material arteriosclertico parche de injerto venoso,13,0
5420,Aneurismectoma de aorta intraabdominal; incluye reseccin con injerto en parche,22,0
5421,Aneurismectoma intraabdominal (excepto aorta); incluye aneurisma hipogstrico extirpacin  fstula arteriovenosa (plvica) reseccin o colocacin de injerto en parche sutura,20,0
5440,Reconstruccin de arteria intraabdominal por medio de injerto; incluye derivaciones aorto femoral y aorto ilaca con homoinjerto o injerto sinttico simple o en Y,22,0
5441,Derivacin aorto popltea,22,0
5442,Derivacin aorto renal por injerto en Y o de aorta a las dos arterias renales,22,0
5443,Anastomosis de aorta intraabdominal; incluye anastomosis arterial directa arterioplastia por injerto en parche sin endarterectoma asociada (estenosis renal),12,0
5444,Anastomosis venosa intraabdominal,21,0
5501,Exploracin y/o trombectoma,12,0
5510,Endarterectoma intratorcica; incluye tromboendarterectoma (aorta),12,0
5520,Aneurisma vaso intratorcico; incluye aorta ascendente con circulacin extracorprea escisin del aneurisma extirpacin de fstula reemplazo con injerto (tefln) reseccin con injerto (parche),23,0
5521,Aneurisma de vaso intratorcico; incluye aorta descendente sin circulacin extracorprea,22,0
5530,Reparacin y/o anastomosis de la aorta torcica o de arteria pulmonar; incluye ampliacin de la luz de la aorta anastomosis de la arteria pulmonar derecha con aorta ascendente y pulmonar izquierda (Potts   Smith) subclavia pulmonar (Blalock Taussing) cayado artico doble coartacin(congnita o adquirida) escisin o implantacin de injerto  (hematoma disecante) ,22,0
5531,Seccin y sutura de conducto arterioso persistente,22,0
5532,Ligadura de conducto arterioso persistente,21,0
5540,Reconstruccin de arteria intratorcica por medio de injerto; incluye cayado de la aorta injerto: de derivacin de reemplazo sinttico (dracrn nylon); tronco braquioceflico por: homoinjerto arterial injerto autgeno de vena (safena) injerto sinttetico.,22,0
5550,Implantacin Clamp Michel Sombrilla (para prevenir embolia Pulmonar),13,0
5551,Tromblisis mediante cateterismo,12,0
5601,Extraccin cuerpo extrao intracardaco,23,0
5602,Extraccin cuerpo extrao intrapericrdico,13,0
5603,Ventana Pericrdica,13,0
5610,Extirpacin de quiste pericrdico,22,0
5611,Extirpacin de tumor del miocardio,23,0
5612,Extirpacin de tumor del pericardio,22,0
5613,Pericardiectoma,22,0
5614,Reseccin de aneurisma ventricular,23,0
5620,Valvulotomas y/o valvuloplastias,23,0
5622,Cambios valvulares con aplicacin de prtesis,23,0
5650,Atrioseptoplastias sin aplicacin de prtesis,23,0
5651,Atrioseptoplastias con aplicacin de prtesis,23,0
5652,Ventrculo septoplastias sin aplicacin de prtesis,23,0
5653,Ventrculo septoplastias con aplicacin de prtesis,23,0
5654,Correccin total cardiopatas congnitas complejas,23,0
5670,Cardiorrafia,12,0
5680,Bypass coronario (aorto coronario con vena safena),23,0
5681,Endarterectoma coronaria (tromboendarterectoma),23,0
5682,Bypass coronario con mamaria interna,23,0
5701,Implantacin de marcapaso con electrodo epicrdico,12,0
5702,Colocacin y manejo de baln intrartico,12,0
5704,Ligadura de fstula arterio venosa coronaria,22,0
5705,Implantacin de desfibrilador,13,0
5706,Ciruga para arritmias cardacas: Crio-ablacin intracavitaria Operacin de mase para fibrilacin auricular Reseccin subendocrdica Reseccin haces anmalos del sistema de conduccin,23,0
5710,Trasplante de corazn,23,0
5711,Cardiectoma (donante),23,0
6101,Toracostoma simple (con o sin reseccin de costilla); incluye liberacin adherencias,9,0
6102,Toracostoma con drenaje cerrado,4,0
6103,Toracostoma con drenaje abierto,6,0
6105,Costocondrectoma,9,0
6106,Reseccin de costilla (una o ms),9,0
6107,Toracoplastia con reseccin costal,13,0
6110,Mediastinotoma para drenaje de mediastino extraccin cuerpo extrao mediastinal o reseccin tumor del mediastino,12,0
6111,Timectoma,20,0
6120,Pleurectoma; incluye decorticacin pulmonar y/o reseccin de bulas,20,0
6201,Exploracin de bronquio por toracostoma; incluye extraccin de cuerpo extrao,12,0
6210,Reseccin tumor de bronquio por toracostoma,13,0
6220,Broncoplastia,21,0
6221,Broncorrafia,13,0
6222,Cierre de broncostoma,13,0
6223,Cierre de fstula bronquial; incluye fstula broncocutnea fstula broncopleural,13,0
6310,Lobectoma segmentaria,13,0
6311,Lobectoma total,20,0
6312,Lobectoma parcial (reseccin en cua),11,0
6313,Neumectoma simple,20,0
6314,Neumectoma radical,22,0
6320,Neumorrafia,10,0
6321,Seccin intratorcica nervio frnico,7,0
6322,Extraccin cuerpo extrao en pulmn,10,0
6330,Trasplante pulmn uni o bilateral o con corazn,23,0
6331,Neumectoma uni o bilateral (donante),23,0
6401,Esfagotoma; incluye drenaje absceso de esfago,8,0
6402,Esfagostoma; incluye cervical fistulizacin (externa),9,0
6403,Extraccin cuerpo extrao de esfago (va abierta),13,0
6410,Diverticulectoma de esfago,13,0
6411,Reseccin tumor de esfago (va abierta),21,0
6420,Esofagectoma; incluye parcial total,22,0
6421,Esfagogastrectoma,22,0
6430,Anastomosis intratorcicas en esfago; incluye intrapleural retroesternal esfago colostoma esfago enterostoma esfago Esofagotoma esfago gastrostoma esfago ileostoma esfago yeyunostoma esfago duodenostoma,22,0
6431,Correccin atresia esfago,23,0
6440,Anastomosis supra torcica en esfago; incluye esfago gastrostoma supra esternal interposicin de: asa yeyunal colon,22,0
6450,Cierre de fstula traqueoesofgica,13,0
6451,Esofagoplastia con ascenso de estmago (esfago gastroplastia),13,0
6452,Esfagorrafia por toracotoma,13,0
6453,Esofagoplastia con insercin de tubo de silicn a travs de esfago (paliativa),12,0
6460,Ligadura transtorcica de vrices esofgicas,21,0
6461,Operacin de Heller para la acalasia,13,0
7101,Cierre evisceracin,9,0
7102,Herniorrafia inguinal (excepto recidiva),7,0
7103,Herniorrafia inguinal por recidiva,8,0
7104,Herniorrafia femoral o crural (excepto recidiva),7,0
7105,Herniorrafia femoral o crural por recidiva,9,0
7106,Eventrorrafia; incluye malla de Marles,9,0
7107,Herniorrafia epigstrica (excepto recidiva);incluye herniorrafia de Spiegel,5,0
7108,Herniorrafia epigstrica por recidiva,6,0
7109,Herniorrafia umbilical; incluye Recidiva,6,0
7110,Herniorrafia isquitica,7,0
7111,Herniorrafia isquiorrectal,7,0
7112,Herniorrafia lumbar,7,0
7113,Herniorrafia obturadora,7,0
7114,Herniorrafia diafragmtica por va abdominal o torcica,13,0
7120,Drenaje absceso de pared abdominal,3,0
7121,Laparotoma exploradora,8,0
7122,Extirpacin tumor benigno pared abdominal,3,0
7140,Drenaje absceso intraperitoneal; incluye epiplico (omental) de fosa ilaca periesplnico perigstrico,8,0
7141,Drenaje absceso retroperitoneal,8,0
7142,Drenaje peritonitis generalizada,9,0
7143,Drenaje absceso subfrnico o subdiafragmtico (cualquier va),9,0
7144,Lavado peritoneal postquirrgico,7,0
7160,Correccin onfalocele,12,0
7161,Reseccin lesin del epipln o mesenterio; incluye benigna maligna,9,0
7162,Reseccin tumor retroperitoneal,13,0
7163,Correccin gastros chisis,12,0
7164,Colocacin de malla,13,0
